Id,IsDeleted,AccountId,IsPrivate,Name,Description,StageName,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,FiscalQuarter,FiscalYear,Fiscal,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask,DeliveryInstallationStatus__c,TrackingNumber__c,OrderNumber__c,CurrentGenerators__c,MainCompetitors__c
006f4000002NAYmAAO,,001f4000003NkdbAAC,,Pilot 100 users,"Customer pain: training is too intense, product is too difficult to use, not a scalable solution.  Mashmatrix seems to solve all of those issues.",Closed Won,23456,100,23456,,2018-12-06,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-1889,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:10:10.000+0000,005f4000000VrDDAA0,2018-11-05T10:10:11.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NAYnAAO,,001f4000003Nkd3AAC,,Add'l 500 seats,"Current product is too expensive on a recurring basis, and maintenance fees are through the roof.  Requires IT administration, which is where they are looking to cut costs.",Closed Won,19758,100,19758,,2018-10-13,New Customer,Closed Won.  Paperwork attached.,MM-1890,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NAYoAAO,,001f4000003NkcxAAC,,Installation Proposal,Competing with on-premise solutions which are costly and require heavy administration and infrastructure.  Looking for a more cost effective solution,Closed Won,16965,100,16965,,2018-03-12,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-1891,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NAYpAAO,,001f4000003Nkd2AAC,,Migration Proposal,Using legacy systems and want to extract data from many sources and aggregate onto one screen.,Closed Won,22625,100,22625,,2018-11-03,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-1892,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NAYqAAO,,001f4000003NkdMAAS,,System Assessment,Not currently using any SaaS solutions.  We seem to be the only product in contention.,Closed Won,11129,100,11129,,2018-11-26,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-1893,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NAYrAAO,,001f4000003NkcyAAC,,300 Add'l Users,They don't use computers.  They throw rocks and sticks at each other for information-exchange.,Closed Won,24246,100,24246,,2018-11-03,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-1894,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NAYsAAO,,001f4000003Nkd8AAC,,mm 300 seats,Current solution is not scalable.  Requires 2 full time IT resources and very long training schedule.  Only 18 people trained on the current dashboard product.,Closed Won,11749,100,11749,,2018-03-27,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-1895,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NAYtAAO,,001f4000003Nkd9AAC,,350 seats,Current dashboard solution is very costly and not very user friendly,Closed Won,15094,100,15094,,2018-08-01,Existing Customer - Downgrade,Closed Won.  Paperwork attached.,MM-1896,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAYuAAO,,001f4000003NkdqAAC,,System Assessment,Want 350 Seats of primary product.  Would like 4 weeks of consulting.  Definite issues in current dashboard product.,Closed Won,19437,100,19437,,2018-05-08,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-1897,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAYvAAO,,001f4000003NkczAAC,,Dashboard + BI Tool,"Cannot mashup external data, need enterprise mashup solution.  Current work-around is not adequate",Closed Won,17324,100,17324,,2018-09-06,New Customer,Closed Won.  Paperwork attached.,MM-1898,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAYwAAO,,001f4000003NkdmAAC,,Add on Storage,"Need a drag and drop interface, IT costs are too high, leading to near-zero customization due to high costs.",Closed Won,20340,100,20340,,2018-05-01,New Customer,Closed Won.  Paperwork attached.,MM-1899,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAYxAAO,,001f4000003NkdaAAC,,500 seats mm,Low user adoption because of lack of personalized dashboards,Closed Won,24335,100,24335,,2018-05-04,New Customer,Closed Won.  Paperwork attached.,MM-1900,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAYyAAO,,001f4000003NkdHAAS,,dashboard assessment,"Current solution is not easy to use, and requires a long setup/implementation period.  This is not scalable and there is a lot of pushback from SFDC administrators",Closed Won,13455,100,13455,,2018-07-16,New Customer,Closed Won.  Paperwork attached.,MM-1901,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAYzAAO,,001f4000003NkciAAC,,Migration to mm,"Requires ""super users"" to learn the system, which is not the setup they want.  They prefer a product that all users can easily learn.",Closed Won,11669,100,11669,,2018-07-08,New Customer,Closed Won.  Paperwork attached.,MM-1902,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAZ0AAO,,001f4000003NkdhAAC,,Consulting Stage 1,"Customer pain: training is too intense, product is too difficult to use, not a scalable solution.  Mashmatrix seems to solve all of those issues.",Closed Won,15888,100,15888,,2018-02-01,New Customer,Closed Won.  Paperwork attached.,MM-1903,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NAZ1AAO,,001f4000003NkdNAAS,,Consulting Stage 2,"Current product is too expensive on a recurring basis, and maintenance fees are through the roof.  Requires IT administration, which is where they are looking to cut costs.",Closed Won,22965,100,22965,,2018-11-23,New Customer,Closed Won.  Paperwork attached.,MM-1904,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NAVrAAO,,001f4000003NkcxAAC,,300 Add'l Users,"Cannot mashup external data, need enterprise mashup solution.  Current work-around is not adequate",Closed Won,11635,100,11635,,2018-02-03,New Customer,Closed Won.  Paperwork attached.,MM-2444,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NAVsAAO,,001f4000003NkdKAAS,,mm 300 seats,"Need a drag and drop interface, IT costs are too high, leading to near-zero customization due to high costs.",Closed Won,10510,100,10510,,2018-07-22,New Customer,Closed Won.  Paperwork attached.,MM-2445,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAVtAAO,,001f4000003NkdMAAS,,350 seats,Low user adoption because of lack of personalized dashboards,Closed Won,24354,100,24354,,2018-10-12,New Customer,Closed Won.  Paperwork attached.,MM-2446,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NAVuAAO,,001f4000003NkcyAAC,,System Assessment,"Current solution is not easy to use, and requires a long setup/implementation period.  This is not scalable and there is a lot of pushback from SFDC administrators",Closed Won,20423,100,20423,,2018-05-01,New Customer,Closed Won.  Paperwork attached.,MM-2447,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAVvAAO,,001f4000003Nkd8AAC,,Dashboard + BI Tool,"Requires ""super users"" to learn the system, which is not the setup they want.  They prefer a product that all users can easily learn.",Closed Won,11949,100,11949,,2018-03-26,New Customer,Closed Won.  Paperwork attached.,MM-2448,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NAVwAAO,,001f4000003NkczAAC,,Add on Storage,"Customer pain: training is too intense, product is too difficult to use, not a scalable solution.  Mashmatrix seems to solve all of those issues.",Closed Won,18086,100,18086,,2018-03-24,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2449,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NAVxAAO,,001f4000003Nkd9AAC,,500 seats mm,"Current product is too expensive on a recurring basis, and maintenance fees are through the roof.  Requires IT administration, which is where they are looking to cut costs.",Closed Won,19383,100,19383,,2018-08-01,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2450,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAVyAAO,,001f4000003NkcsAAC,,dashboard assessment,Competing with on-premise solutions which are costly and require heavy administration and infrastructure.  Looking for a more cost effective solution,Closed Won,15894,100,15894,,2018-11-14,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2451,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NAVzAAO,,001f4000003NkdhAAC,,Migration to mm,Using legacy systems and want to extract data from many sources and aggregate onto one screen.,Closed Lost,21789,0,0,,2018-12-23,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2452,1,,Omitted,Omitted,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2019-03-15T05:16:06.000+0000,005f4000000VrDDAA0,2019-03-15T05:16:06.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NAW0AAO,,001f4000003NkdNAAS,,Consulting Stage 1,Not currently using any SaaS solutions.  We seem to be the only product in contention.,Closed Won,16042,100,16042,,2018-08-27,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2453,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAW1AAO,,001f4000003NkdOAAS,,Consulting Stage 2,They don't use computers.  They throw rocks and sticks at each other for information-exchange.,Closed Won,17595,100,17595,,2018-08-13,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2454,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAW2AAO,,001f4000003NkdVAAS,,Pilot 50 users,Current solution is not scalable.  Requires 2 full time IT resources and very long training schedule.  Only 18 people trained on the current dashboard product.,Closed Won,17144,100,17144,,2018-04-15,Existing Customer - Downgrade,Closed Won.  Paperwork attached.,MM-2455,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAW3AAO,,001f4000003Nkd0AAC,,Proof of Concept,Current dashboard solution is very costly and not very user friendly,Closed Won,11701,100,11701,,2018-08-25,New Customer,Closed Won.  Paperwork attached.,MM-2456,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAW4AAO,,001f4000003NkcrAAC,,Pilot 25 users,Current solution is not scalable.  Requires 2 full time IT resources and very long training schedule.  Only 18 people trained on the current dashboard product.,Closed Won,16767,100,16767,,2018-10-04,New Customer,Closed Won.  Paperwork attached.,MM-2457,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NAW5AAO,,001f4000003NkdAAAS,,mm 400 users,Current dashboard solution is very costly and not very user friendly,Closed Won,14896,100,14896,,2018-11-22,New Customer,Closed Won.  Paperwork attached.,MM-2458,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NAW6AAO,,001f4000003NkdBAAS,,Pilot 100 users,Want 350 Seats of primary product.  Would like 4 weeks of consulting.  Definite issues in current dashboard product.,Closed Won,22833,100,22833,,2018-04-01,New Customer,Closed Won.  Paperwork attached.,MM-2459,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAW7AAO,,001f4000003NkdoAAC,,Training 10 hours,"Cannot mashup external data, need enterprise mashup solution.  Current work-around is not adequate",Closed Won,14233,100,14233,,2018-07-15,New Customer,Closed Won.  Paperwork attached.,MM-2460,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAZ2AAO,,001f4000003NkcjAAC,,Pilot 50 users,Competing with on-premise solutions which are costly and require heavy administration and infrastructure.  Looking for a more cost effective solution,Closed Won,21827,100,21827,,2018-12-24,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-1905,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:10:10.000+0000,005f4000000VrDDAA0,2018-11-05T10:10:11.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NAZ3AAO,,001f4000003Nkd0AAC,,Proof of Concept,Using legacy systems and want to extract data from many sources and aggregate onto one screen.,Closed Won,24789,100,24789,,2018-03-26,New Customer,Closed Won.  Paperwork attached.,MM-1906,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NAZ4AAO,,001f4000003NkdAAAS,,Pilot 25 users,Not currently using any SaaS solutions.  We seem to be the only product in contention.,Closed Won,12073,100,12073,,2018-07-18,New Customer,Closed Won.  Paperwork attached.,MM-1907,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAZ5AAO,,001f4000003NkctAAC,,mm 400 users,They don't use computers.  They throw rocks and sticks at each other for information-exchange.,Closed Won,10090,100,10090,,2018-12-25,New Customer,Closed Won.  Paperwork attached.,MM-1908,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:10:10.000+0000,005f4000000VrDDAA0,2018-11-05T10:10:11.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NAZ6AAO,,001f4000003NkcpAAC,,Pilot 100 users,Current solution is not scalable.  Requires 2 full time IT resources and very long training schedule.  Only 18 people trained on the current dashboard product.,Closed Won,22127,100,22127,,2018-07-28,New Customer,Closed Won.  Paperwork attached.,MM-1909,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAZ7AAO,,001f4000003NkdcAAC,,Training 10 hours,Current dashboard solution is very costly and not very user friendly,Closed Won,21917,100,21917,,2018-10-17,New Customer,Closed Won.  Paperwork attached.,MM-1910,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NAZ8AAO,,001f4000003NkddAAC,,Training 20 hours,Want 350 Seats of primary product.  Would like 4 weeks of consulting.  Definite issues in current dashboard product.,Closed Won,14139,100,14139,,2018-09-18,New Customer,Closed Won.  Paperwork attached.,MM-1911,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAZ9AAO,,001f4000003NkdiAAC,,Training 30 hours,"Cannot mashup external data, need enterprise mashup solution.  Current work-around is not adequate",Closed Won,21122,100,21122,,2018-09-05,New Customer,Closed Won.  Paperwork attached.,MM-1912,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAZAAA4,,001f4000003Nkd4AAC,,Training 40 hours,"Need a drag and drop interface, IT costs are too high, leading to near-zero customization due to high costs.",Closed Won,15009,100,15009,,2018-01-13,New Customer,Closed Won.  Paperwork attached.,MM-1913,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NAZBAA4,,001f4000003Nkd1AAC,,Pilot 100 users,Low user adoption because of lack of personalized dashboards,Closed Won,24563,100,24563,,2018-06-27,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-1914,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAZCAA4,,001f4000003NkdIAAS,,Add'l 500 seats,"Current solution is not easy to use, and requires a long setup/implementation period.  This is not scalable and there is a lot of pushback from SFDC administrators",Closed Won,10613,100,10613,,2018-03-03,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-1915,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
